time            Cj              Ck             
9.619238477e+02 1.900024554e+00 1.900024554e+00
9.719438878e+02 1.900024554e+00 1.900024554e+00
9.819639279e+02 1.900024554e+00 1.900024554e+00
9.919839679e+02 1.900024554e+00 1.900024554e+00
1.002004008e+03 1.900024554e+00 1.900024554e+00
1.012024048e+03 1.900024554e+00 1.900024554e+00
1.022044088e+03 1.900024554e+00 1.900024554e+00
1.032064128e+03 1.900024554e+00 1.900024554e+00
1.042084168e+03 1.900024554e+00 1.900024554e+00
1.052104208e+03 1.900024554e+00 1.900024554e+00
1.062124248e+03 1.900024554e+00 1.900024554e+00
1.072144289e+03 1.900024554e+00 1.900024554e+00
1.082164329e+03 1.900024554e+00 1.900024554e+00
1.092184369e+03 1.900024554e+00 1.900024554e+00
1.102204409e+03 1.900024554e+00 1.900024554e+00
1.112224449e+03 1.900024554e+00 1.900024554e+00
1.122244489e+03 1.900024554e+00 1.900024554e+00
1.132264529e+03 1.900024554e+00 1.900024554e+00
1.142284569e+03 1.900024554e+00 1.900024554e+00
1.152304609e+03 1.900024554e+00 1.900024554e+00
1.162324649e+03 1.900024554e+00 1.900024554e+00
1.172344689e+03 1.900024554e+00 1.900024554e+00
1.182364729e+03 1.900024554e+00 1.900024554e+00
1.192384770e+03 1.900024554e+00 1.900024554e+00
1.202404810e+03 1.900024554e+00 1.900024554e+00
1.212424850e+03 1.900024554e+00 1.900024554e+00
1.222444890e+03 1.900024554e+00 1.900024554e+00
1.232464930e+03 1.900024554e+00 1.900024554e+00
1.242484970e+03 1.900024554e+00 1.900024554e+00
1.252505010e+03 1.900024554e+00 1.900024554e+00
1.262525050e+03 1.900024554e+00 1.900024554e+00
1.272545090e+03 1.900024554e+00 1.900024554e+00
1.282565130e+03 1.900024554e+00 1.900024554e+00
1.292585170e+03 1.900024554e+00 1.900024554e+00
1.302605210e+03 1.900024554e+00 1.900024554e+00
1.312625251e+03 1.900024554e+00 1.900024554e+00
1.322645291e+03 1.900024554e+00 1.900024554e+00
1.332665331e+03 1.900024554e+00 1.900024554e+00
1.342685371e+03 1.900024554e+00 1.900024554e+00
1.352705411e+03 1.900024554e+00 1.900024554e+00
1.362725451e+03 1.900024554e+00 1.900024554e+00
1.372745491e+03 1.900024554e+00 1.900024554e+00
1.382765531e+03 1.900024554e+00 1.900024554e+00
1.392785571e+03 1.900024554e+00 1.900024554e+00
1.402805611e+03 1.900024554e+00 1.900024554e+00
1.412825651e+03 1.900024554e+00 1.900024554e+00
1.422845691e+03 1.900024554e+00 1.900024554e+00
1.432865731e+03 1.900024554e+00 1.900024554e+00
1.442885772e+03 1.900024554e+00 1.900024554e+00
1.452905812e+03 1.900024554e+00 1.900024554e+00
1.462925852e+03 1.900024554e+00 1.900024554e+00
1.472945892e+03 1.900024554e+00 1.900024554e+00
1.482965932e+03 1.900024554e+00 1.900024554e+00
1.492985972e+03 1.900024554e+00 1.900024554e+00
1.503006012e+03 1.900024554e+00 1.900024554e+00
1.513026052e+03 1.900024554e+00 1.900024554e+00
1.523046092e+03 1.900024554e+00 1.900024554e+00
1.533066132e+03 1.900024554e+00 1.900024554e+00
1.543086172e+03 1.900024554e+00 1.900024554e+00
1.553106212e+03 1.900024554e+00 1.900024554e+00
1.563126253e+03 1.900024554e+00 1.900024554e+00
1.573146293e+03 1.900024554e+00 1.900024554e+00
1.583166333e+03 1.900024554e+00 1.900024554e+00
1.593186373e+03 1.900024554e+00 1.900024554e+00
1.603206413e+03 1.900024554e+00 1.900024554e+00
1.613226453e+03 1.900024554e+00 1.900024554e+00
1.623246493e+03 1.900024554e+00 1.900024554e+00
1.633266533e+03 1.900024554e+00 1.900024554e+00
1.643286573e+03 1.900024554e+00 1.900024554e+00
1.653306613e+03 1.900024554e+00 1.900024554e+00
1.663326653e+03 1.900024554e+00 1.900024554e+00
1.673346693e+03 1.900024554e+00 1.900024554e+00
1.683366733e+03 1.900024554e+00 1.900024554e+00
1.693386774e+03 1.900024554e+00 1.900024554e+00
1.703406814e+03 1.900024554e+00 1.900024554e+00
1.713426854e+03 1.900024554e+00 1.900024554e+00
1.723446894e+03 1.900024554e+00 1.900024554e+00
1.733466934e+03 1.900024554e+00 1.900024554e+00
1.743486974e+03 1.900024554e+00 1.900024554e+00
1.753507014e+03 1.900024554e+00 1.900024554e+00
1.763527054e+03 1.900024554e+00 1.900024554e+00
1.773547094e+03 1.900024554e+00 1.900024554e+00
1.783567134e+03 1.900024554e+00 1.900024554e+00
1.793587174e+03 1.900024554e+00 1.900024554e+00
1.803607214e+03 1.900024554e+00 1.900024554e+00
1.813627255e+03 1.900024554e+00 1.900024554e+00
1.823647295e+03 1.900024554e+00 1.900024554e+00
1.833667335e+03 1.900024554e+00 1.900024554e+00
1.843687375e+03 1.900024554e+00 1.900024554e+00
1.853707415e+03 1.900024554e+00 1.900024554e+00
1.863727455e+03 1.900024554e+00 1.900024554e+00
1.873747495e+03 1.900024554e+00 1.900024554e+00
1.883767535e+03 1.900024554e+00 1.900024554e+00
1.893787575e+03 1.900024554e+00 1.900024554e+00
1.903807615e+03 1.900024554e+00 1.900024554e+00
1.913827655e+03 1.900024554e+00 1.900024554e+00
1.923847695e+03 1.900024554e+00 1.900024554e+00
1.933867735e+03 1.900024554e+00 1.900024554e+00
1.943887776e+03 1.900024554e+00 1.900024554e+00
1.953907816e+03 1.900024554e+00 1.900024554e+00
1.963927856e+03 1.900024554e+00 1.900024554e+00
1.973947896e+03 1.900024554e+00 1.900024554e+00
1.983967936e+03 1.900024554e+00 1.900024554e+00
1.993987976e+03 1.900024554e+00 1.900024554e+00
2.004008016e+03 1.900024554e+00 1.900024554e+00
2.014028056e+03 1.900024554e+00 1.900024554e+00
2.024048096e+03 1.900024554e+00 1.900024554e+00
2.034068136e+03 1.900024554e+00 1.900024554e+00
2.044088176e+03 1.900024554e+00 1.900024554e+00
2.054108216e+03 1.900024554e+00 1.900024554e+00
2.064128257e+03 1.900024554e+00 1.900024554e+00
2.074148297e+03 1.900024554e+00 1.900024554e+00
2.084168337e+03 1.900024554e+00 1.900024554e+00
2.094188377e+03 1.900024554e+00 1.900024554e+00
2.104208417e+03 1.900024554e+00 1.900024554e+00
2.114228457e+03 1.900024554e+00 1.900024554e+00
2.124248497e+03 1.900024554e+00 1.900024554e+00
2.134268537e+03 1.900024554e+00 1.900024554e+00
2.144288577e+03 1.900024554e+00 1.900024554e+00
2.154308617e+03 1.900024554e+00 1.900024554e+00
2.164328657e+03 1.900024554e+00 1.900024554e+00
2.174348697e+03 1.900024554e+00 1.900024554e+00
2.184368737e+03 1.900024554e+00 1.900024554e+00
2.194388778e+03 1.900024554e+00 1.900024554e+00
2.204408818e+03 1.900024554e+00 1.900024554e+00
2.214428858e+03 1.900024554e+00 1.900024554e+00
2.224448898e+03 1.900024554e+00 1.900024554e+00
2.234468938e+03 1.900024554e+00 1.900024554e+00
2.244488978e+03 1.900024554e+00 1.900024554e+00
2.254509018e+03 1.900024554e+00 1.900024554e+00
2.264529058e+03 1.900024554e+00 1.900024554e+00
2.274549098e+03 1.900024554e+00 1.900024554e+00
2.284569138e+03 1.900024554e+00 1.900024554e+00
2.294589178e+03 1.900024554e+00 1.900024554e+00
2.304609218e+03 1.900024554e+00 1.900024554e+00
2.314629259e+03 1.900024554e+00 1.900024554e+00
2.324649299e+03 1.900024554e+00 1.900024554e+00
2.334669339e+03 1.900024554e+00 1.900024554e+00
2.344689379e+03 1.900024554e+00 1.900024554e+00
2.354709419e+03 1.900024554e+00 1.900024554e+00
2.364729459e+03 1.900024554e+00 1.900024554e+00
2.374749499e+03 1.900024554e+00 1.900024554e+00
2.384769539e+03 1.900024554e+00 1.900024554e+00
2.394789579e+03 1.900024554e+00 1.900024554e+00
2.404809619e+03 1.900024554e+00 1.900024554e+00
2.414829659e+03 1.900024554e+00 1.900024554e+00
2.424849699e+03 1.900024554e+00 1.900024554e+00
2.434869739e+03 1.900024554e+00 1.900024554e+00
2.444889780e+03 1.900024554e+00 1.900024554e+00
2.454909820e+03 1.900024554e+00 1.900024554e+00
2.464929860e+03 1.900024554e+00 1.900024554e+00
2.474949900e+03 1.900024554e+00 1.900024554e+00
2.484969940e+03 1.900024554e+00 1.900024554e+00
2.494989980e+03 1.900024554e+00 1.900024554e+00
2.505010020e+03 1.900024554e+00 1.900024554e+00
2.515030060e+03 1.900024554e+00 1.900024554e+00
2.525050100e+03 1.900024554e+00 1.900024554e+00
2.535070140e+03 1.900024554e+00 1.900024554e+00
2.545090180e+03 1.900024554e+00 1.900024554e+00
2.555110220e+03 1.900024554e+00 1.900024554e+00
2.565130261e+03 1.900024554e+00 1.900024554e+00
2.575150301e+03 1.900024554e+00 1.900024554e+00
2.585170341e+03 1.900024554e+00 1.900024554e+00
2.595190381e+03 1.900024554e+00 1.900024554e+00
2.605210421e+03 1.900024554e+00 1.900024554e+00
2.615230461e+03 1.900024554e+00 1.900024554e+00
2.625250501e+03 1.900024554e+00 1.900024554e+00
2.635270541e+03 1.900024554e+00 1.900024554e+00
2.645290581e+03 1.900024554e+00 1.900024554e+00
2.655310621e+03 1.900024554e+00 1.900024554e+00
2.665330661e+03 1.900024554e+00 1.900024554e+00
2.675350701e+03 1.900024554e+00 1.900024554e+00
2.685370741e+03 1.900024554e+00 1.900024554e+00
2.695390782e+03 1.900024554e+00 1.900024554e+00
2.705410822e+03 1.900024554e+00 1.900024554e+00
2.715430862e+03 1.900024554e+00 1.900024554e+00
2.725450902e+03 1.900024554e+00 1.900024554e+00
2.735470942e+03 1.900024554e+00 1.900024554e+00
2.745490982e+03 1.900024554e+00 1.900024554e+00
2.755511022e+03 1.900024554e+00 1.900024554e+00
2.765531062e+03 1.900024554e+00 1.900024554e+00
2.775551102e+03 1.900024554e+00 1.900024554e+00
2.785571142e+03 1.900024554e+00 1.900024554e+00
2.795591182e+03 1.900024554e+00 1.900024554e+00
2.805611222e+03 1.900024554e+00 1.900024554e+00
2.815631263e+03 1.900024554e+00 1.900024554e+00
2.825651303e+03 1.900024554e+00 1.900024554e+00
2.835671343e+03 1.900024554e+00 1.900024554e+00
2.845691383e+03 1.900024554e+00 1.900024554e+00
2.855711423e+03 1.900024554e+00 1.900024554e+00
2.865731463e+03 1.900024554e+00 1.900024554e+00
2.875751503e+03 1.900024554e+00 1.900024554e+00
2.885771543e+03 1.900024554e+00 1.900024554e+00
2.895791583e+03 1.900024554e+00 1.900024554e+00
2.905811623e+03 1.900024554e+00 1.900024554e+00
2.915831663e+03 1.900024554e+00 1.900024554e+00
2.925851703e+03 1.900024554e+00 1.900024554e+00
2.935871743e+03 1.900024554e+00 1.900024554e+00
2.945891784e+03 1.900024554e+00 1.900024554e+00
2.955911824e+03 1.900024554e+00 1.900024554e+00
2.965931864e+03 1.900024554e+00 1.900024554e+00
2.975951904e+03 1.900024554e+00 1.900024554e+00
2.985971944e+03 1.900024554e+00 1.900024554e+00
2.995991984e+03 1.900024554e+00 1.900024554e+00
3.006012024e+03 1.900024554e+00 1.900024554e+00
3.016032064e+03 1.900024554e+00 1.900024554e+00
3.026052104e+03 1.900024554e+00 1.900024554e+00
3.036072144e+03 1.900024554e+00 1.900024554e+00
3.046092184e+03 1.900024554e+00 1.900024554e+00
3.056112224e+03 1.900024554e+00 1.900024554e+00
3.066132265e+03 1.900024554e+00 1.900024554e+00
3.076152305e+03 1.900024554e+00 1.900024554e+00
3.086172345e+03 1.900024554e+00 1.900024554e+00
3.096192385e+03 1.900024554e+00 1.900024554e+00
3.106212425e+03 1.900024554e+00 1.900024554e+00
3.116232465e+03 1.900024554e+00 1.900024554e+00
3.126252505e+03 1.900024554e+00 1.900024554e+00
3.136272545e+03 1.900024554e+00 1.900024554e+00
3.146292585e+03 1.900024554e+00 1.900024554e+00
3.156312625e+03 1.900024554e+00 1.900024554e+00
3.166332665e+03 1.900024554e+00 1.900024554e+00
3.176352705e+03 1.900024554e+00 1.900024554e+00
3.186372745e+03 1.900024554e+00 1.900024554e+00
3.196392786e+03 1.900024554e+00 1.900024554e+00
3.206412826e+03 1.900024554e+00 1.900024554e+00
3.216432866e+03 1.900024554e+00 1.900024554e+00
3.226452906e+03 1.900024554e+00 1.900024554e+00
3.236472946e+03 1.900024554e+00 1.900024554e+00
3.246492986e+03 1.900024554e+00 1.900024554e+00
3.256513026e+03 1.900024554e+00 1.900024554e+00
3.266533066e+03 1.900024554e+00 1.900024554e+00
3.276553106e+03 1.900024554e+00 1.900024554e+00
3.286573146e+03 1.900024554e+00 1.900024554e+00
3.296593186e+03 1.900024554e+00 1.900024554e+00
3.306613226e+03 1.900024554e+00 1.900024554e+00
3.316633267e+03 1.900024554e+00 1.900024554e+00
3.326653307e+03 1.900024554e+00 1.900024554e+00
3.336673347e+03 1.900024554e+00 1.900024554e+00
3.346693387e+03 1.900024554e+00 1.900024554e+00
3.356713427e+03 1.900024554e+00 1.900024554e+00
3.366733467e+03 1.900024554e+00 1.900024554e+00
3.376753507e+03 1.900024554e+00 1.900024554e+00
3.386773547e+03 1.900024554e+00 1.900024554e+00
3.396793587e+03 1.900024554e+00 1.900024554e+00
3.406813627e+03 1.900024554e+00 1.900024554e+00
3.416833667e+03 1.900024554e+00 1.900024554e+00
3.426853707e+03 1.900024554e+00 1.900024554e+00
3.436873747e+03 1.900024554e+00 1.900024554e+00
3.446893788e+03 1.900024554e+00 1.900024554e+00
3.456913828e+03 1.900024554e+00 1.900024554e+00
3.466933868e+03 1.900024554e+00 1.900024554e+00
3.476953908e+03 1.900024554e+00 1.900024554e+00
3.486973948e+03 1.900024554e+00 1.900024554e+00
3.496993988e+03 1.900024554e+00 1.900024554e+00
3.507014028e+03 1.900024554e+00 1.900024554e+00
3.517034068e+03 1.900024554e+00 1.900024554e+00
3.527054108e+03 1.900024554e+00 1.900024554e+00
3.537074148e+03 1.900024554e+00 1.900024554e+00
3.547094188e+03 1.900024554e+00 1.900024554e+00
3.557114228e+03 1.900024554e+00 1.900024554e+00
3.567134269e+03 1.900024554e+00 1.900024554e+00
3.577154309e+03 1.900024554e+00 1.900024554e+00
3.587174349e+03 1.900024554e+00 1.900024554e+00
3.597194389e+03 1.900024554e+00 1.900024554e+00
3.607214429e+03 1.900024554e+00 1.900024554e+00
3.617234469e+03 1.900024554e+00 1.900024554e+00
3.627254509e+03 1.900024554e+00 1.900024554e+00
3.637274549e+03 1.900024554e+00 1.900024554e+00
3.647294589e+03 1.900024554e+00 1.900024554e+00
3.657314629e+03 1.900024554e+00 1.900024554e+00
3.667334669e+03 1.900024554e+00 1.900024554e+00
3.677354709e+03 1.900024554e+00 1.900024554e+00
3.687374749e+03 1.900024554e+00 1.900024554e+00
3.697394790e+03 1.900024554e+00 1.900024554e+00
3.707414830e+03 1.900024554e+00 1.900024554e+00
3.717434870e+03 1.900024554e+00 1.900024554e+00
3.727454910e+03 1.900024554e+00 1.900024554e+00
3.737474950e+03 1.900024554e+00 1.900024554e+00
3.747494990e+03 1.900024554e+00 1.900024554e+00
3.757515030e+03 1.900024554e+00 1.900024554e+00
3.767535070e+03 1.900024554e+00 1.900024554e+00
3.777555110e+03 1.900024554e+00 1.900024554e+00
3.787575150e+03 1.900024554e+00 1.900024554e+00
3.797595190e+03 1.900024554e+00 1.900024554e+00
3.807615230e+03 1.900024554e+00 1.900024554e+00
3.817635271e+03 1.900024554e+00 1.900024554e+00
3.827655311e+03 1.900024554e+00 1.900024554e+00
3.837675351e+03 1.900024554e+00 1.900024554e+00
3.847695391e+03 1.900024554e+00 1.900024554e+00
3.857715431e+03 1.900024554e+00 1.900024554e+00
3.867735471e+03 1.900024554e+00 1.900024554e+00
3.877755511e+03 1.900024554e+00 1.900024554e+00
3.887775551e+03 1.900024554e+00 1.900024554e+00
3.897795591e+03 1.900024554e+00 1.900024554e+00
3.907815631e+03 1.900024554e+00 1.900024554e+00
3.917835671e+03 1.900024554e+00 1.900024554e+00
3.927855711e+03 1.900024554e+00 1.900024554e+00
3.937875752e+03 1.900024554e+00 1.900024554e+00
3.947895792e+03 1.900024554e+00 1.900024554e+00
3.957915832e+03 1.900024554e+00 1.900024554e+00
3.967935872e+03 1.900024554e+00 1.900024554e+00
3.977955912e+03 1.900024554e+00 1.900024554e+00
3.987975952e+03 1.900024554e+00 1.900024554e+00
3.997995992e+03 1.900024554e+00 1.900024554e+00
4.008016032e+03 1.900024554e+00 1.900024554e+00
4.018036072e+03 1.900024554e+00 1.900024554e+00
4.028056112e+03 1.900024554e+00 1.900024554e+00
4.038076152e+03 1.900024554e+00 1.900024554e+00
4.048096192e+03 1.900024554e+00 1.900024554e+00
4.058116232e+03 1.900024554e+00 1.900024554e+00
4.068136273e+03 1.900024554e+00 1.900024554e+00
4.078156313e+03 1.900024554e+00 1.900024554e+00
4.088176353e+03 1.900024554e+00 1.900024554e+00
4.098196393e+03 1.900024554e+00 1.900024554e+00
4.108216433e+03 1.900024554e+00 1.900024554e+00
4.118236473e+03 1.900024554e+00 1.900024554e+00
4.128256513e+03 1.900024554e+00 1.900024554e+00
4.138276553e+03 1.900024554e+00 1.900024554e+00
4.148296593e+03 1.900024554e+00 1.900024554e+00
4.158316633e+03 1.900024554e+00 1.900024554e+00
4.168336673e+03 1.900024554e+00 1.900024554e+00
4.178356713e+03 1.900024554e+00 1.900024554e+00
4.188376754e+03 1.900024554e+00 1.900024554e+00
4.198396794e+03 1.900024554e+00 1.900024554e+00
4.208416834e+03 1.900024554e+00 1.900024554e+00
4.218436874e+03 1.900024554e+00 1.900024554e+00
4.228456914e+03 1.900024554e+00 1.900024554e+00
4.238476954e+03 1.900024554e+00 1.900024554e+00
4.248496994e+03 1.900024554e+00 1.900024554e+00
4.258517034e+03 1.900024554e+00 1.900024554e+00
4.268537074e+03 1.900024554e+00 1.900024554e+00
4.278557114e+03 1.900024554e+00 1.900024554e+00
4.288577154e+03 1.900024554e+00 1.900024554e+00
4.298597194e+03 1.900024554e+00 1.900024554e+00
4.308617234e+03 1.900024554e+00 1.900024554e+00
4.318637275e+03 1.900024554e+00 1.900024554e+00
4.328657315e+03 1.900024554e+00 1.900024554e+00
4.338677355e+03 1.900024554e+00 1.900024554e+00
4.348697395e+03 1.900024554e+00 1.900024554e+00
4.358717435e+03 1.900024554e+00 1.900024554e+00
4.368737475e+03 1.900024554e+00 1.900024554e+00
4.378757515e+03 1.900024554e+00 1.900024554e+00
4.388777555e+03 1.900024554e+00 1.900024554e+00
4.398797595e+03 1.900024554e+00 1.900024554e+00
4.408817635e+03 1.900024554e+00 1.900024554e+00
4.418837675e+03 1.900024554e+00 1.900024554e+00
4.428857715e+03 1.900024554e+00 1.900024554e+00
4.438877756e+03 1.900024554e+00 1.900024554e+00
4.448897796e+03 1.900024554e+00 1.900024554e+00
4.458917836e+03 1.900024554e+00 1.900024554e+00
4.468937876e+03 1.900024554e+00 1.900024554e+00
4.478957916e+03 1.900024554e+00 1.900024554e+00
4.488977956e+03 1.900024554e+00 1.900024554e+00
4.498997996e+03 1.900024554e+00 1.900024554e+00
4.509018036e+03 1.900024554e+00 1.900024554e+00
4.519038076e+03 1.900024554e+00 1.900024554e+00
4.529058116e+03 1.900024554e+00 1.900024554e+00
4.539078156e+03 1.900024554e+00 1.900024554e+00
4.549098196e+03 1.900024554e+00 1.900024554e+00
4.559118236e+03 1.900024554e+00 1.900024554e+00
4.569138277e+03 1.900024554e+00 1.900024554e+00
4.579158317e+03 1.900024554e+00 1.900024554e+00
4.589178357e+03 1.900024554e+00 1.900024554e+00
4.599198397e+03 1.900024554e+00 1.900024554e+00
4.609218437e+03 1.900024554e+00 1.900024554e+00
4.619238477e+03 1.900024554e+00 1.900024554e+00
4.629258517e+03 1.900024554e+00 1.900024554e+00
4.639278557e+03 1.900024554e+00 1.900024554e+00
4.649298597e+03 1.900024554e+00 1.900024554e+00
4.659318637e+03 1.900024554e+00 1.900024554e+00
4.669338677e+03 1.900024554e+00 1.900024554e+00
4.679358717e+03 1.900024554e+00 1.900024554e+00
4.689378758e+03 1.900024554e+00 1.900024554e+00
4.699398798e+03 1.900024554e+00 1.900024554e+00
4.709418838e+03 1.900024554e+00 1.900024554e+00
4.719438878e+03 1.900024554e+00 1.900024554e+00
4.729458918e+03 1.900024554e+00 1.900024554e+00
4.739478958e+03 1.900024554e+00 1.900024554e+00
4.749498998e+03 1.900024554e+00 1.900024554e+00
4.759519038e+03 1.900024554e+00 1.900024554e+00
4.769539078e+03 1.900024554e+00 1.900024554e+00
4.779559118e+03 1.900024554e+00 1.900024554e+00
4.789579158e+03 1.900024554e+00 1.900024554e+00
4.799599198e+03 1.900024554e+00 1.900024554e+00
4.809619238e+03 1.900024554e+00 1.900024554e+00
4.819639279e+03 1.900024554e+00 1.900024554e+00
4.829659319e+03 1.900024554e+00 1.900024554e+00
4.839679359e+03 1.900024554e+00 1.900024554e+00
4.849699399e+03 1.900024554e+00 1.900024554e+00
4.859719439e+03 1.900024554e+00 1.900024554e+00
4.869739479e+03 1.900024554e+00 1.900024554e+00
4.879759519e+03 1.900024554e+00 1.900024554e+00
4.889779559e+03 1.900024554e+00 1.900024554e+00
4.899799599e+03 1.900024554e+00 1.900024554e+00
4.909819639e+03 1.900024554e+00 1.900024554e+00
4.919839679e+03 1.900024554e+00 1.900024554e+00
4.929859719e+03 1.900024554e+00 1.900024554e+00
4.939879760e+03 1.900024554e+00 1.900024554e+00
4.949899800e+03 1.900024554e+00 1.900024554e+00
4.959919840e+03 1.900024554e+00 1.900024554e+00
4.969939880e+03 1.900024554e+00 1.900024554e+00
4.979959920e+03 1.900024554e+00 1.900024554e+00
4.989979960e+03 1.900024554e+00 1.900024554e+00
5.000000000e+03 1.900024554e+00 1.900024554e+00
